Rank,Pokemon,Usage %,Raw Count,Raw %,Real Count,Real %,Generation,Source File
143,Porygon-Z,0.53691,10806,0.537,8203,0.514,4,2025-02-pokemon_usage_stats_with_gen.csv
144,Whimsicott,0.52732,10613,0.527,8483,0.531,5,2025-02-pokemon_usage_stats_with_gen.csv
145,Gallade,0.52161,10498,0.522,7883,0.494,6,2025-02-pokemon_usage_stats_with_gen.csv
146,Tentacruel,0.50904,10245,0.509,8270,0.518,1,2025-02-pokemon_usage_stats_with_gen.csv
147,Pawmot,0.49706,10004,0.497,7221,0.452,9,2025-02-pokemon_usage_stats_with_gen.csv
148,Salazzle,0.48697,9801,0.487,7631,0.478,7,2025-02-pokemon_usage_stats_with_gen.csv
149,Krookodile,0.47609,9582,0.476,7206,0.451,5,2025-02-pokemon_usage_stats_with_gen.csv
150,Noivern,0.47406,9541,0.474,7527,0.472,6,2025-02-pokemon_usage_stats_with_gen.csv
151,Fezandipiti,0.47222,9504,0.472,7942,0.498,9,2025-02-pokemon_usage_stats_with_gen.csv
152,Zapdos-Galar,0.46864,9432,0.469,7705,0.483,8,2025-02-pokemon_usage_stats_with_gen.csv
153,Bisharp,0.46725,9404,0.467,6878,0.431,5,2025-02-pokemon_usage_stats_with_gen.csv
154,Typhlosion-Hisui,0.46685,9396,0.467,6876,0.431,8,2025-02-pokemon_usage_stats_with_gen.csv
155,Muk-Alola,0.46004,9259,0.46,7564,0.474,7,2025-02-pokemon_usage_stats_with_gen.csv
156,Gastrodon,0.4597,9252,0.46,7059,0.442,4,2025-02-pokemon_usage_stats_with_gen.csv
157,Basculegion,0.45726,9203,0.457,6901,0.432,8,2025-02-pokemon_usage_stats_with_gen.csv
158,Crawdaunt,0.44757,9008,0.448,7087,0.444,3,2025-02-pokemon_usage_stats_with_gen.csv
159,Ambipom,0.44733,9003,0.447,7421,0.465,4,2025-02-pokemon_usage_stats_with_gen.csv
160,Toxtricity,0.42661,8586,0.427,6300,0.395,8,2025-02-pokemon_usage_stats_with_gen.csv
161,Deoxys-Defense,0.42268,8507,0.423,6831,0.428,3,2025-02-pokemon_usage_stats_with_gen.csv
162,Torterra,0.42233,8500,0.422,6406,0.401,4,2025-02-pokemon_usage_stats_with_gen.csv
163,Yanmega,0.41925,8438,0.419,6481,0.406,4,2025-02-pokemon_usage_stats_with_gen.csv
164,Staraptor,0.41871,8427,0.419,6503,0.407,4,2025-02-pokemon_usage_stats_with_gen.csv
165,Frosmoth,0.41816,8416,0.418,6010,0.377,8,2025-02-pokemon_usage_stats_with_gen.csv
166,Donphan,0.41682,8389,0.417,6512,0.408,2,2025-02-pokemon_usage_stats_with_gen.csv
167,Chesnaught,0.41587,8370,0.416,6690,0.419,6,2025-02-pokemon_usage_stats_with_gen.csv
168,Scream Tail,0.41115,8275,0.411,6524,0.409,9,2025-02-pokemon_usage_stats_with_gen.csv
169,Leavanny,0.40857,8223,0.409,6957,0.436,5,2025-02-pokemon_usage_stats_with_gen.csv
170,Arcanine,0.40027,8056,0.4,5968,0.374,8,2025-02-pokemon_usage_stats_with_gen.csv
171,Politoed,0.39153,7880,0.392,6795,0.426,2,2025-02-pokemon_usage_stats_with_gen.csv
172,Klefki,0.39093,7868,0.391,6774,0.424,6,2025-02-pokemon_usage_stats_with_gen.csv
173,Enamorus-Therian,0.38979,7845,0.39,6146,0.385,8,2025-02-pokemon_usage_stats_with_gen.csv
174,Sableye,0.38909,7831,0.389,6282,0.394,6,2025-02-pokemon_usage_stats_with_gen.csv
175,Kilowattrel,0.38706,7790,0.387,5982,0.375,9,2025-02-pokemon_usage_stats_with_gen.csv
176,Diancie,0.38547,7758,0.385,6052,0.379,6,2025-02-pokemon_usage_stats_with_gen.csv
177,Overqwil,0.38467,7742,0.385,6176,0.387,8,2025-02-pokemon_usage_stats_with_gen.csv
178,Cyclizar,0.38412,7731,0.384,5912,0.37,9,2025-02-pokemon_usage_stats_with_gen.csv
179,Cinccino,0.38378,7724,0.384,5679,0.356,5,2025-02-pokemon_usage_stats_with_gen.csv
180,Smeargle,0.3801,7650,0.38,6667,0.418,2,2025-02-pokemon_usage_stats_with_gen.csv
181,Pincurchin,0.37453,7538,0.375,6826,0.428,8,2025-02-pokemon_usage_stats_with_gen.csv
182,Meloetta,0.36221,7290,0.362,5180,0.325,5,2025-02-pokemon_usage_stats_with_gen.csv
183,Malamar,0.35734,7192,0.357,5238,0.328,6,2025-02-pokemon_usage_stats_with_gen.csv
184,Thundurus,0.35436,7132,0.354,5770,0.362,5,2025-02-pokemon_usage_stats_with_gen.csv
185,Regidrago,0.35083,7061,0.351,5400,0.338,8,2025-02-pokemon_usage_stats_with_gen.csv
186,Inteleon,0.34537,6951,0.345,5430,0.34,8,2025-02-pokemon_usage_stats_with_gen.csv
187,Vaporeon,0.33841,6811,0.338,5222,0.327,1,2025-02-pokemon_usage_stats_with_gen.csv
188,Vileplume,0.33508,6744,0.335,5536,0.347,1,2025-02-pokemon_usage_stats_with_gen.csv
189,Orthworm,0.33409,6724,0.334,5604,0.351,9,2025-02-pokemon_usage_stats_with_gen.csv
190,Sceptile,0.33349,6712,0.333,4890,0.306,6,2025-02-pokemon_usage_stats_with_gen.csv
191,Iron Jugulis,0.33245,6691,0.332,5108,0.32,9,2025-02-pokemon_usage_stats_with_gen.csv
192,Slowbro,0.33151,6672,0.332,5091,0.319,8,2025-02-pokemon_usage_stats_with_gen.csv
193,Slowbro-Galar,0.32748,6591,0.327,4877,0.306,8,2025-02-pokemon_usage_stats_with_gen.csv
194,Goodra,0.32177,6476,0.322,4684,0.293,8,2025-02-pokemon_usage_stats_with_gen.csv
195,Hippowdon,0.31799,6400,0.318,5523,0.346,4,2025-02-pokemon_usage_stats_with_gen.csv
196,Entei,0.3164,6368,0.316,4784,0.3,2,2025-02-pokemon_usage_stats_with_gen.csv
197,Bellibolt,0.31228,6285,0.312,5043,0.316,9,2025-02-pokemon_usage_stats_with_gen.csv
198,Heracross,0.31049,6249,0.31,4522,0.283,6,2025-02-pokemon_usage_stats_with_gen.csv
199,Tsareena,0.3093,6225,0.309,4634,0.29,7,2025-02-pokemon_usage_stats_with_gen.csv
200,Grafaiai,0.30577,6154,0.306,4882,0.306,9,2025-02-pokemon_usage_stats_with_gen.csv
201,Revavroom,0.30517,6142,0.305,4706,0.295,9,2025-02-pokemon_usage_stats_with_gen.csv
202,Azelf,0.30512,6141,0.305,5272,0.33,4,2025-02-pokemon_usage_stats_with_gen.csv
203,Hitmonlee,0.2923,5883,0.292,4248,0.266,1,2025-02-pokemon_usage_stats_with_gen.csv
204,Cetitan,0.28878,5812,0.289,4411,0.276,9,2025-02-pokemon_usage_stats_with_gen.csv
205,Eelektross,0.28828,5802,0.288,4428,0.277,5,2025-02-pokemon_usage_stats_with_gen.csv
206,Minior,0.28351,5706,0.284,4430,0.278,7,2025-02-pokemon_usage_stats_with_gen.csv
207,Braviary-Hisui,0.28182,5672,0.282,4186,0.262,8,2025-02-pokemon_usage_stats_with_gen.csv
208,Electrode-Hisui,0.27934,5622,0.279,4547,0.285,8,2025-02-pokemon_usage_stats_with_gen.csv
209,Pikachu,0.27606,5556,0.276,4163,0.261,7,2025-02-pokemon_usage_stats_with_gen.csv
210,Lapras,0.27054,5445,0.271,4193,0.263,1,2025-02-pokemon_usage_stats_with_gen.csv
211,Suicune,0.26995,5433,0.27,4114,0.258,2,2025-02-pokemon_usage_stats_with_gen.csv
212,Avalugg,0.2688,5410,0.269,4137,0.259,8,2025-02-pokemon_usage_stats_with_gen.csv
213,Electivire,0.26508,5335,0.265,4048,0.254,4,2025-02-pokemon_usage_stats_with_gen.csv
214,Rotom-Heat,0.26503,5334,0.265,4408,0.276,4,2025-02-pokemon_usage_stats_with_gen.csv
215,Mienshao,0.26026,5238,0.26,4101,0.257,5,2025-02-pokemon_usage_stats_with_gen.csv
216,Lycanroc-Dusk,0.2531,5094,0.253,4005,0.251,7,2025-02-pokemon_usage_stats_with_gen.csv
217,Vikavolt,0.25027,5037,0.25,4105,0.257,7,2025-02-pokemon_usage_stats_with_gen.csv
218,Arboliva,0.25017,5035,0.25,3732,0.234,9,2025-02-pokemon_usage_stats_with_gen.csv
219,Ludicolo,0.24868,5005,0.249,3736,0.234,3,2025-02-pokemon_usage_stats_with_gen.csv
220,Abomasnow,0.24525,4936,0.245,4152,0.26,6,2025-02-pokemon_usage_stats_with_gen.csv
221,Glastrier,0.24326,4896,0.243,3822,0.239,8,2025-02-pokemon_usage_stats_with_gen.csv
222,Iron Thorns,0.24287,4888,0.243,3608,0.226,9,2025-02-pokemon_usage_stats_with_gen.csv
223,Basculegion-F,0.23795,4789,0.238,3730,0.234,8,2025-02-pokemon_usage_stats_with_gen.csv
224,Delphox,0.23755,4781,0.238,3481,0.218,6,2025-02-pokemon_usage_stats_with_gen.csv
225,Drifblim,0.23735,4777,0.237,3662,0.229,4,2025-02-pokemon_usage_stats_with_gen.csv
226,Zarude,0.23407,4711,0.234,3584,0.225,8,2025-02-pokemon_usage_stats_with_gen.csv
227,Hitmontop,0.22741,4577,0.227,3594,0.225,2,2025-02-pokemon_usage_stats_with_gen.csv
228,Scovillain,0.22672,4563,0.227,3359,0.21,9,2025-02-pokemon_usage_stats_with_gen.csv
229,Flygon,0.22572,4543,0.226,3479,0.218,3,2025-02-pokemon_usage_stats_with_gen.csv
230,Cobalion,0.22538,4536,0.225,3539,0.222,5,2025-02-pokemon_usage_stats_with_gen.csv
231,Wo-Chien,0.22503,4529,0.225,3464,0.217,9,2025-02-pokemon_usage_stats_with_gen.csv
232,Rhyperior,0.22438,4516,0.224,3537,0.222,4,2025-02-pokemon_usage_stats_with_gen.csv
233,Decidueye-Hisui,0.22309,4490,0.223,3426,0.215,8,2025-02-pokemon_usage_stats_with_gen.csv
234,Raikou,0.21902,4408,0.219,3457,0.217,2,2025-02-pokemon_usage_stats_with_gen.csv
235,Klawf,0.21435,4314,0.214,3373,0.211,9,2025-02-pokemon_usage_stats_with_gen.csv
236,Golurk,0.21156,4258,0.212,3215,0.201,5,2025-02-pokemon_usage_stats_with_gen.csv
237,Dudunsparce,0.20848,4196,0.208,3210,0.201,9,2025-02-pokemon_usage_stats_with_gen.csv
238,Leafeon,0.20749,4176,0.207,3184,0.199,4,2025-02-pokemon_usage_stats_with_gen.csv
239,Necrozma,0.2065,4156,0.206,3193,0.2,7,2025-02-pokemon_usage_stats_with_gen.csv
240,Brambleghast,0.19855,3996,0.199,3079,0.193,9,2025-02-pokemon_usage_stats_with_gen.csv
241,Froslass,0.19745,3974,0.197,3160,0.198,4,2025-02-pokemon_usage_stats_with_gen.csv
242,Decidueye,0.19497,3924,0.195,2919,0.183,8,2025-02-pokemon_usage_stats_with_gen.csv
243,Florges,0.19204,3865,0.192,2731,0.171,6,2025-02-pokemon_usage_stats_with_gen.csv
244,Dragalge,0.19164,3857,0.192,2849,0.179,6,2025-02-pokemon_usage_stats_with_gen.csv
245,Scrafty,0.18925,3809,0.189,2860,0.179,5,2025-02-pokemon_usage_stats_with_gen.csv
246,Dusclops,0.18712,3766,0.187,3059,0.192,3,2025-02-pokemon_usage_stats_with_gen.csv
247,Glaceon,0.18285,3680,0.183,2723,0.171,4,2025-02-pokemon_usage_stats_with_gen.csv
248,Munkidori,0.17922,3607,0.179,3007,0.188,9,2025-02-pokemon_usage_stats_with_gen.csv
249,Trevenant,0.17867,3596,0.179,2769,0.173,6,2025-02-pokemon_usage_stats_with_gen.csv
250,Houndstone,0.17728,3568,0.177,2854,0.179,9,2025-02-pokemon_usage_stats_with_gen.csv
251,Regirock,0.17589,3540,0.176,2712,0.17,3,2025-02-pokemon_usage_stats_with_gen.csv
252,Indeedee-F,0.17504,3523,0.175,2807,0.176,8,2025-02-pokemon_usage_stats_with_gen.csv
253,Toxicroak,0.17425,3507,0.174,2675,0.168,4,2025-02-pokemon_usage_stats_with_gen.csv
254,Poliwrath,0.1739,3500,0.174,2621,0.164,1,2025-02-pokemon_usage_stats_with_gen.csv
255,Sandslash-Alola,0.17276,3477,0.173,2661,0.167,7,2025-02-pokemon_usage_stats_with_gen.csv
256,Eiscue,0.16784,3378,0.168,2561,0.16,8,2025-02-pokemon_usage_stats_with_gen.csv
257,Toedscruel,0.167,3361,0.167,2694,0.169,9,2025-02-pokemon_usage_stats_with_gen.csv
258,Drednaw,0.16665,3354,0.167,2445,0.153,8,2025-02-pokemon_usage_stats_with_gen.csv
259,Masquerain,0.16526,3326,0.165,2933,0.184,3,2025-02-pokemon_usage_stats_with_gen.csv
260,Regice,0.16401,3301,0.164,2459,0.154,3,2025-02-pokemon_usage_stats_with_gen.csv
261,Mudsdale,0.16396,3300,0.164,2736,0.171,7,2025-02-pokemon_usage_stats_with_gen.csv
262,Iron Leaves,0.16312,3283,0.163,2351,0.147,9,2025-02-pokemon_usage_stats_with_gen.csv
263,Scyther,0.16297,3280,0.163,2444,0.153,1,2025-02-pokemon_usage_stats_with_gen.csv
264,Tatsugiri,0.16173,3255,0.162,2313,0.145,9,2025-02-pokemon_usage_stats_with_gen.csv
265,Spiritomb,0.16158,3252,0.162,2577,0.161,4,2025-02-pokemon_usage_stats_with_gen.csv
266,Avalugg-Hisui,0.16138,3248,0.161,2683,0.168,8,2025-02-pokemon_usage_stats_with_gen.csv
267,Luxray,0.16128,3246,0.161,2416,0.151,4,2025-02-pokemon_usage_stats_with_gen.csv
268,Altaria,0.16044,3229,0.16,2289,0.143,6,2025-02-pokemon_usage_stats_with_gen.csv
269,Zoroark,0.15706,3161,0.157,1342,0.084,8,2025-02-pokemon_usage_stats_with_gen.csv
270,Typhlosion,0.15686,3157,0.157,2212,0.139,8,2025-02-pokemon_usage_stats_with_gen.csv
271,Rhydon,0.15606,3141,0.156,2419,0.152,1,2025-02-pokemon_usage_stats_with_gen.csv
272,Ampharos,0.15477,3115,0.155,2352,0.147,6,2025-02-pokemon_usage_stats_with_gen.csv
273,Floatzel,0.1502,3023,0.15,2360,0.148,4,2025-02-pokemon_usage_stats_with_gen.csv
274,Toucannon,0.14956,3010,0.15,2448,0.153,7,2025-02-pokemon_usage_stats_with_gen.csv
275,Shiftry,0.14747,2968,0.147,2445,0.153,3,2025-02-pokemon_usage_stats_with_gen.csv
276,Farigiraf,0.14533,2925,0.145,2211,0.139,9,2025-02-pokemon_usage_stats_with_gen.csv
277,Honchkrow,0.14493,2917,0.145,2187,0.137,4,2025-02-pokemon_usage_stats_with_gen.csv
278,Cryogonal,0.1433,2884,0.143,2157,0.135,5,2025-02-pokemon_usage_stats_with_gen.csv
279,Rampardos,0.14121,2842,0.141,1938,0.121,4,2025-02-pokemon_usage_stats_with_gen.csv
280,Raichu-Alola,0.14111,2840,0.141,2164,0.136,7,2025-02-pokemon_usage_stats_with_gen.csv
281,Articuno-Galar,0.13679,2753,0.137,2014,0.126,8,2025-02-pokemon_usage_stats_with_gen.csv
282,Uxie,0.13102,2637,0.131,2267,0.142,4,2025-02-pokemon_usage_stats_with_gen.csv
283,Lurantis,0.13087,2634,0.131,1950,0.122,7,2025-02-pokemon_usage_stats_with_gen.csv
284,Braviary,0.13063,2629,0.131,2113,0.132,8,2025-02-pokemon_usage_stats_with_gen.csv
285,Mismagius,0.12978,2612,0.13,1990,0.125,4,2025-02-pokemon_usage_stats_with_gen.csv
286,Arbok,0.12904,2597,0.129,2078,0.13,1,2025-02-pokemon_usage_stats_with_gen.csv
287,Registeel,0.12889,2594,0.129,2032,0.127,3,2025-02-pokemon_usage_stats_with_gen.csv
288,Beartic,0.12764,2569,0.128,1906,0.119,5,2025-02-pokemon_usage_stats_with_gen.csv
289,Cramorant,0.12496,2515,0.125,2146,0.134,8,2025-02-pokemon_usage_stats_with_gen.csv
290,Dusknoir,0.12491,2514,0.125,1985,0.124,4,2025-02-pokemon_usage_stats_with_gen.csv
291,Emboar,0.12357,2487,0.124,1896,0.119,5,2025-02-pokemon_usage_stats_with_gen.csv
292,Flamigo,0.12352,2486,0.124,1874,0.117,9,2025-02-pokemon_usage_stats_with_gen.csv
293,Lilligant,0.12253,2466,0.123,1584,0.099,8,2025-02-pokemon_usage_stats_with_gen.csv
294,Tauros-Paldea-Blaze,0.11974,2410,0.12,1852,0.116,9,2025-02-pokemon_usage_stats_with_gen.csv
295,Medicham,0.11964,2408,0.12,1817,0.114,6,2025-02-pokemon_usage_stats_with_gen.csv
296,Slaking,0.1195,2405,0.119,1775,0.111,3,2025-02-pokemon_usage_stats_with_gen.csv
297,Exeggutor-Alola,0.1192,2399,0.119,1823,0.114,7,2025-02-pokemon_usage_stats_with_gen.csv
298,Zangoose,0.1188,2391,0.119,1695,0.106,3,2025-02-pokemon_usage_stats_with_gen.csv
299,Tornadus,0.1183,2381,0.118,1901,0.119,5,2025-02-pokemon_usage_stats_with_gen.csv
300,Articuno,0.11661,2347,0.117,1766,0.111,8,2025-02-pokemon_usage_stats_with_gen.csv
301,Coalossal,0.11637,2342,0.116,1892,0.119,8,2025-02-pokemon_usage_stats_with_gen.csv
302,Golem-Alola,0.11567,2328,0.116,1883,0.118,7,2025-02-pokemon_usage_stats_with_gen.csv
303,Primeape,0.11482,2311,0.115,1809,0.113,1,2025-02-pokemon_usage_stats_with_gen.csv
304,Brute Bonnet,0.11254,2265,0.113,1650,0.103,9,2025-02-pokemon_usage_stats_with_gen.csv
305,Flareon,0.11135,2241,0.111,1665,0.104,1,2025-02-pokemon_usage_stats_with_gen.csv
306,Tropius,0.11095,2233,0.111,1679,0.105,3,2025-02-pokemon_usage_stats_with_gen.csv
307,Duraludon,0.11095,2233,0.111,1764,0.111,8,2025-02-pokemon_usage_stats_with_gen.csv
308,Raichu,0.11075,2229,0.111,1666,0.104,7,2025-02-pokemon_usage_stats_with_gen.csv
309,Rabsca,0.10817,2177,0.108,1449,0.091,9,2025-02-pokemon_usage_stats_with_gen.csv
310,Clawitzer,0.10712,2156,0.107,1654,0.104,6,2025-02-pokemon_usage_stats_with_gen.csv
311,Bastiodon,0.10608,2135,0.106,1644,0.103,4,2025-02-pokemon_usage_stats_with_gen.csv
312,Golem,0.10593,2132,0.106,1858,0.116,7,2025-02-pokemon_usage_stats_with_gen.csv
313,Meganium,0.10464,2106,0.105,1564,0.098,2,2025-02-pokemon_usage_stats_with_gen.csv
314,Tauros-Paldea-Aqua,0.10454,2104,0.105,1628,0.102,9,2025-02-pokemon_usage_stats_with_gen.csv
315,Morpeko,0.10389,2091,0.104,1599,0.1,8,2025-02-pokemon_usage_stats_with_gen.csv
316,Dachsbun,0.10335,2080,0.103,1524,0.095,9,2025-02-pokemon_usage_stats_with_gen.csv
317,Hitmonchan,0.10335,2080,0.103,1572,0.098,1,2025-02-pokemon_usage_stats_with_gen.csv
318,Magmortar,0.10315,2076,0.103,1488,0.093,4,2025-02-pokemon_usage_stats_with_gen.csv
319,Sandaconda,0.1028,2069,0.103,1584,0.099,8,2025-02-pokemon_usage_stats_with_gen.csv
320,Gothitelle,0.10091,2031,0.101,1399,0.088,5,2025-02-pokemon_usage_stats_with_gen.csv
321,Spidops,0.10061,2025,0.101,1750,0.11,9,2025-02-pokemon_usage_stats_with_gen.csv
322,Golduck,0.09594,1931,0.096,1437,0.09,1,2025-02-pokemon_usage_stats_with_gen.csv
323,Appletun,0.0943,1898,0.094,1301,0.082,8,2025-02-pokemon_usage_stats_with_gen.csv
324,Wigglytuff,0.09371,1886,0.094,1380,0.086,1,2025-02-pokemon_usage_stats_with_gen.csv
325,Oricorio-Pom-Pom,0.09147,1841,0.091,1327,0.083,7,2025-02-pokemon_usage_stats_with_gen.csv
326,Veluza,0.09147,1841,0.091,1421,0.089,9,2025-02-pokemon_usage_stats_with_gen.csv
327,Sneasel-Hisui,0.09137,1839,0.091,1480,0.093,8,2025-02-pokemon_usage_stats_with_gen.csv
328,Lanturn,0.0876,1763,0.088,1314,0.082,2,2025-02-pokemon_usage_stats_with_gen.csv
329,Houndoom,0.08705,1752,0.087,1305,0.082,6,2025-02-pokemon_usage_stats_with_gen.csv
330,Meowstic,0.08695,1750,0.087,1365,0.086,6,2025-02-pokemon_usage_stats_with_gen.csv
331,Murkrow,0.08635,1738,0.086,1297,0.081,2,2025-02-pokemon_usage_stats_with_gen.csv
332,Exeggutor,0.08541,1719,0.085,1295,0.081,7,2025-02-pokemon_usage_stats_with_gen.csv
333,Palossand,0.08288,1668,0.083,1324,0.083,7,2025-02-pokemon_usage_stats_with_gen.csv
334,Sudowoodo,0.08218,1654,0.082,1350,0.085,2,2025-02-pokemon_usage_stats_with_gen.csv
335,Probopass,0.08208,1652,0.082,1287,0.081,4,2025-02-pokemon_usage_stats_with_gen.csv
336,Regigigas,0.08139,1638,0.081,1220,0.076,4,2025-02-pokemon_usage_stats_with_gen.csv
337,Venomoth,0.08084,1627,0.081,1159,0.073,1,2025-02-pokemon_usage_stats_with_gen.csv
338,Weezing,0.0792,1594,0.079,1196,0.075,8,2025-02-pokemon_usage_stats_with_gen.csv
339,Komala,0.0787,1584,0.079,1231,0.077,7,2025-02-pokemon_usage_stats_with_gen.csv
340,Muk,0.0784,1578,0.078,1192,0.075,7,2025-02-pokemon_usage_stats_with_gen.csv
341,Hariyama,0.07831,1576,0.078,1245,0.078,3,2025-02-pokemon_usage_stats_with_gen.csv
342,Shaymin,0.07786,1567,0.078,1177,0.074,4,2025-02-pokemon_usage_stats_with_gen.csv
343,Perrserker,0.07776,1565,0.078,1171,0.073,8,2025-02-pokemon_usage_stats_with_gen.csv
344,Lycanroc,0.07632,1536,0.076,1155,0.072,7,2025-02-pokemon_usage_stats_with_gen.csv
345,Rotom-Mow,0.07423,1494,0.074,1212,0.076,4,2025-02-pokemon_usage_stats_with_gen.csv
346,Magcargo,0.07383,1486,0.074,1144,0.072,2,2025-02-pokemon_usage_stats_with_gen.csv
347,Mabosstiff,0.07279,1465,0.073,1139,0.071,9,2025-02-pokemon_usage_stats_with_gen.csv
348,Carbink,0.07249,1459,0.072,1202,0.075,6,2025-02-pokemon_usage_stats_with_gen.csv
349,Ariados,0.07055,1420,0.071,1233,0.077,2,2025-02-pokemon_usage_stats_with_gen.csv
350,Chimecho,0.06986,1406,0.07,1004,0.063,3,2025-02-pokemon_usage_stats_with_gen.csv
351,Lycanroc-Midnight,0.06891,1387,0.069,1013,0.063,7,2025-02-pokemon_usage_stats_with_gen.csv
352,Ursaring,0.06718,1352,0.067,1042,0.065,2,2025-02-pokemon_usage_stats_with_gen.csv
353,Pyroar,0.06638,1336,0.066,1023,0.064,6,2025-02-pokemon_usage_stats_with_gen.csv
354,Tauros,0.06623,1333,0.066,983,0.062,9,2025-02-pokemon_usage_stats_with_gen.csv
355,Victreebel,0.06593,1327,0.066,1034,0.065,1,2025-02-pokemon_usage_stats_with_gen.csv
356,Furret,0.06524,1313,0.065,936,0.059,2,2025-02-pokemon_usage_stats_with_gen.csv
357,Cacturne,0.06315,1271,0.063,943,0.059,3,2025-02-pokemon_usage_stats_with_gen.csv
358,Persian-Alola,0.06285,1265,0.063,1049,0.066,7,2025-02-pokemon_usage_stats_with_gen.csv
359,Bruxish,0.06136,1235,0.061,936,0.059,7,2025-02-pokemon_usage_stats_with_gen.csv
360,Oricorio-Sensu,0.06032,1214,0.06,885,0.055,7,2025-02-pokemon_usage_stats_with_gen.csv
361,Hoopa,0.05972,1202,0.06,918,0.058,6,2025-02-pokemon_usage_stats_with_gen.csv
362,Bellossom,0.05972,1202,0.06,820,0.051,2,2025-02-pokemon_usage_stats_with_gen.csv
363,Terrakion,0.05918,1191,0.059,881,0.055,5,2025-02-pokemon_usage_stats_with_gen.csv
364,Jumpluff,0.05719,1151,0.057,882,0.055,2,2025-02-pokemon_usage_stats_with_gen.csv
365,Dedenne,0.05719,1151,0.057,893,0.056,6,2025-02-pokemon_usage_stats_with_gen.csv
366,Alcremie,0.05684,1144,0.057,839,0.053,8,2025-02-pokemon_usage_stats_with_gen.csv
367,Volbeat,0.05639,1135,0.056,868,0.054,3,2025-02-pokemon_usage_stats_with_gen.csv
368,Crabominable,0.05639,1135,0.056,838,0.053,7,2025-02-pokemon_usage_stats_with_gen.csv
369,Magneton,0.05634,1134,0.056,894,0.056,1,2025-02-pokemon_usage_stats_with_gen.csv
370,Squawkabilly,0.05505,1108,0.055,832,0.052,9,2025-02-pokemon_usage_stats_with_gen.csv
371,Copperajah,0.05386,1084,0.054,783,0.049,8,2025-02-pokemon_usage_stats_with_gen.csv
372,Samurott,0.05326,1072,0.053,868,0.054,8,2025-02-pokemon_usage_stats_with_gen.csv
373,Dodrio,0.05297,1066,0.053,823,0.052,1,2025-02-pokemon_usage_stats_with_gen.csv
374,Mesprit,0.05277,1062,0.053,882,0.055,4,2025-02-pokemon_usage_stats_with_gen.csv
375,Haunter,0.05197,1046,0.052,794,0.05,1,2025-02-pokemon_usage_stats_with_gen.csv
376,Dugtrio,0.05133,1033,0.051,820,0.051,7,2025-02-pokemon_usage_stats_with_gen.csv
377,Zebstrika,0.04959,998,0.05,645,0.04,5,2025-02-pokemon_usage_stats_with_gen.csv
378,Rotom-Frost,0.04914,989,0.049,761,0.048,4,2025-02-pokemon_usage_stats_with_gen.csv
379,Seviper,0.04914,989,0.049,709,0.044,3,2025-02-pokemon_usage_stats_with_gen.csv
380,Dunsparce,0.04899,986,0.049,802,0.05,2,2025-02-pokemon_usage_stats_with_gen.csv
381,Vivillon,0.04859,978,0.049,716,0.045,6,2025-02-pokemon_usage_stats_with_gen.csv
382,Oricorio,0.0479,964,0.048,735,0.046,7,2025-02-pokemon_usage_stats_with_gen.csv
383,Sandslash,0.0474,954,0.047,750,0.047,7,2025-02-pokemon_usage_stats_with_gen.csv
384,Flapple,0.04516,909,0.045,641,0.04,8,2025-02-pokemon_usage_stats_with_gen.csv
385,Skuntank,0.04502,906,0.045,694,0.043,4,2025-02-pokemon_usage_stats_with_gen.csv
386,Falinks,0.04447,895,0.044,635,0.04,8,2025-02-pokemon_usage_stats_with_gen.csv
387,Camerupt,0.04392,884,0.044,693,0.043,6,2025-02-pokemon_usage_stats_with_gen.csv
388,Gogoat,0.04338,873,0.043,635,0.04,6,2025-02-pokemon_usage_stats_with_gen.csv
389,Sawsbuck,0.04313,868,0.043,646,0.04,5,2025-02-pokemon_usage_stats_with_gen.csv
390,Pachirisu,0.04198,845,0.042,636,0.04,4,2025-02-pokemon_usage_stats_with_gen.csv
391,Dipplin,0.04194,844,0.042,595,0.037,9,2025-02-pokemon_usage_stats_with_gen.csv
392,Qwilfish-Hisui,0.04179,841,0.042,726,0.045,8,2025-02-pokemon_usage_stats_with_gen.csv
393,Illumise,0.04159,837,0.042,628,0.039,3,2025-02-pokemon_usage_stats_with_gen.csv
394,Vespiquen,0.04109,827,0.041,599,0.038,4,2025-02-pokemon_usage_stats_with_gen.csv
395,Noctowl,0.04069,819,0.041,636,0.04,2,2025-02-pokemon_usage_stats_with_gen.csv
396,Hattrem,0.03831,771,0.038,615,0.039,8,2025-02-pokemon_usage_stats_with_gen.csv
397,Greedent,0.03692,743,0.037,555,0.035,8,2025-02-pokemon_usage_stats_with_gen.csv
398,Mightyena,0.03677,740,0.037,539,0.034,3,2025-02-pokemon_usage_stats_with_gen.csv
399,Bombirdier,0.03647,734,0.036,571,0.036,9,2025-02-pokemon_usage_stats_with_gen.csv
400,Electrode,0.03627,730,0.036,608,0.038,8,2025-02-pokemon_usage_stats_with_gen.csv
401,Electabuzz,0.03533,711,0.035,546,0.034,1,2025-02-pokemon_usage_stats_with_gen.csv
402,Kricketune,0.03448,694,0.034,569,0.036,4,2025-02-pokemon_usage_stats_with_gen.csv
403,Granbull,0.03339,672,0.033,525,0.033,2,2025-02-pokemon_usage_stats_with_gen.csv
404,Wyrdeer,0.03304,665,0.033,498,0.031,8,2025-02-pokemon_usage_stats_with_gen.csv
